date,MCALDT,TMNOMPRC_1,TMNOMPRC_2,TMNOMPRC_3,TMNOMPRC_4,TMNOMPRC_5,TMYTM_1,TMYTM_2,TMYTM_3,TMYTM_4,TMYTM_5
2005-07-29,07/29/2005,96.203316411,92.371142069,88.608445932,84.878921301,81.472544619,3.8495420896,3.9569377365,4.0204186732,4.0902054852,4.093595801
2005-08-31,08/31/2005,96.346127315,92.708887556,89.260526454,85.879986458,82.601452814,3.7222985861,3.785292181,3.7904891116,3.8028796405,3.8207646487
2005-09-30,09/30/2005,96.030439586,92.104148412,88.326742681,84.669852793,81.257359369,4.0616244937,4.1238083508,4.1338004276,4.1574169714,4.1487024454
2005-10-31,10/31/2005,95.781566002,91.694040245,87.683426526,83.850069502,80.26975708,4.3099941217,4.3356400356,4.3772454813,4.4034967208,4.3979549665
2005-11-30,11/30/2005,95.701369687,91.650924912,87.790124465,83.979396685,80.386699074,4.3937575329,4.3591559986,4.3446732096,4.361979811,4.3640377639
2005-12-30,12/30/2005,95.717687473,91.70703651,87.8322805,84.137236663,80.668645161,4.3887323714,4.3226323806,4.3168185024,4.3121167654,4.2917011709
2006-01-31,01/31/2006,95.557168296,91.45163554,87.54538546,83.701972022,80.20839355,4.5445496701,4.4679963394,4.4337613362,4.4507398893,4.4084246601
2006-02-28,02/28/2006,95.429050938,91.168138408,87.116363456,83.243990343,79.682329658,4.6787136723,4.6169109529,4.5975151375,4.5879989006,4.5399589145
2006-03-31,03/31/2006,95.316719289,90.923929324,86.708551831,82.637740488,78.844335291,4.80967262,4.7508405406,4.7495850064,4.7643294478,4.7512907351
2006-04-28,04/28/2006,95.236201386,90.855816402,86.554813885,82.379974207,78.46021988,4.8544054901,4.77519455,4.7999256936,4.8357587731,4.8462578481
2006-05-31,05/31/2006,95.090206029,90.55198743,86.211480054,82.037736193,77.989585761,5.0344207765,4.9623026738,4.9500816906,4.9565609831,4.9691746864
2006-06-30,06/30/2006,94.940921796,90.328963683,85.930232411,81.805903284,77.769195216,5.2057990605,5.0786443404,5.0498707841,5.0170831974,5.025741639
2006-07-31,07/31/2006,95.081988998,90.677036567,86.457829247,82.483122424,78.500153385,5.0430624507,4.8866080801,4.846021742,4.8144122562,4.8440463348
2006-08-31,08/31/2006,95.192485178,91.028608833,87.010057647,83.101137481,79.335348616,4.9269184516,4.7062642386,4.6339838682,4.6246274544,4.6271923749
2006-09-29,09/29/2006,95.263394752,91.186527942,87.241499121,83.441844708,79.782279641,4.865786593,4.6005468566,4.5413739371,4.5193158529,4.5124301508
2006-10-31,10/31/2006,95.262515798,91.15156772,87.279134529,83.525538194,79.839513467,4.8533781156,4.6259873277,4.5352921532,4.5035287012,4.5005667481
2006-11-30,11/30/2006,95.308583804,91.321355317,87.548972347,83.895869853,80.305139671,4.8050307986,4.545502864,4.4283515304,4.3868404325,4.3843287114
2006-12-29,12/29/2006,95.15673061,90.964331331,86.954499402,83.083461865,79.344663375,4.9374313638,4.7157562434,4.6467757273,4.6236124076,4.6223143228
2007-01-31,01/31/2007,95.137265964,90.762356812,86.705839713,82.774801848,78.892837231,4.9849432377,4.8462779449,4.759311184,4.7229276352,4.7389980388
2007-02-28,02/28/2007,95.2688531,91.254107313,87.401857251,83.646737022,79.992234038,4.8334835674,4.5761091444,4.4925577329,4.4611386969,4.4599249854
2007-03-30,03/30/2007,95.27158637,91.376640969,87.423043949,83.591041055,79.96513926,4.8174598608,4.4966958626,4.4722074821,4.474716166,4.4666930682
2007-04-30,04/30/2007,95.230948576,91.338676598,87.49378471,83.71034221,80.024127047,4.8731696573,4.5235966591,4.4493510804,4.445191332,4.4519612759
2007-05-31,05/31/2007,95.157009544,90.773445558,86.638742523,82.565616859,78.692066296,4.9641926604,4.8468091084,4.7895179167,4.7861432506,4.7873104952
2007-06-29,06/29/2007,95.157280465,90.864018274,86.566476937,82.370941745,78.418692814,4.9368566732,4.7772169326,4.799818118,4.8418039055,4.8568345679
2007-07-31,07/31/2007,95.379647795,91.459181855,87.534555141,83.580658294,79.792156109,4.7175718326,4.4577641459,4.4378852883,4.4870248594,4.509957159
2007-08-31,08/31/2007,95.743532091,92.11791159,88.338988599,84.537294842,80.953458687,4.3616609663,4.0994234548,4.1291835182,4.1965604863,4.221289506
2007-09-28,09/28/2007,96.01255208,92.436879497,88.632932987,84.763548017,81.016294524,4.0359529538,3.9161143553,4.0112334026,4.1241405957,4.2057885739
2007-10-31,10/31/2007,96.043381447,92.505373062,88.895657298,85.031715028,81.311026682,4.0259906343,3.8951727999,3.9271494144,4.050872549,4.1332413684
2007-11-30,11/30/2007,96.928021643,94.202393236,91.291863911,87.750233774,84.464190125,3.1287247729,2.9821448197,3.034179721,3.2646554973,3.3731539045
2007-12-31,12/31/2007,96.773071078,94.123378524,91.323978547,87.681601123,84.218827352,3.2711801142,3.0240438253,3.0224664853,3.2864525492,3.431273412
2008-01-31,01/31/2008,97.943026828,95.930714032,93.627887999,90.335234994,87.066481961,2.0784235267,2.080048576,2.1927275373,2.5393258532,2.7669316972
2008-02-29,02/29/2008,98.331362533,96.828853947,94.630277809,91.527707985,88.317407466,1.6873389763,1.6156845125,1.8397567126,2.2116961907,2.483298364
2008-03-31,03/31/2008,98.549379118,96.878211984,94.89064818,91.512226458,88.464332719,1.4612452581,1.5857771452,1.7481676909,2.2174400035,2.4527586423
2008-04-30,04/30/2008,98.107771084,95.593356661,92.884456972,89.256626043,85.980968103,1.9103606609,2.2533429669,2.4627110673,2.8394184245,3.0192298375
2008-05-30,05/30/2008,97.76957016,94.907114733,91.561734082,87.739088545,84.262056701,2.2618771155,2.6207558864,2.9358773454,3.2655935546,3.4210213225
2008-06-30,06/30/2008,97.661415121,94.922598239,91.642214522,88.026571058,84.669092671,2.3663637174,2.6054190932,2.9092721948,3.188286831,3.3302158083
2008-07-31,07/31/2008,97.769533648,95.141630515,91.94221152,88.508889336,85.025268103,2.2557174374,2.4935937334,2.8054555366,3.0495911713,3.2426571347
2008-08-29,08/29/2008,97.858406838,95.408679743,92.417986177,89.080614369,85.683872657,2.153060432,2.3436106557,2.623493912,2.8847835394,3.0867284945
2008-09-30,09/30/2008,98.209522757,96.169504286,93.371271115,89.879698717,86.092840369,1.8067002239,1.9528940919,2.2862159961,2.6692806827,2.9932384298
2008-10-31,10/31/2008,98.583252425,97.371356272,94.69669883,91.799001293,86.762007595,1.4307993124,1.3355642411,1.8163682423,2.1377550222,2.8384717947
2008-11-28,11/28/2008,99.148454558,98.029948138,96.272212276,95.188005645,90.812349356,0.8505313579,0.9921398697,1.264039999,1.2303779104,1.9253880401
2008-12-31,12/31/2008,99.590659744,98.930442739,97.051624846,95.966213438,92.42201869,0.4101803462,0.5376590696,0.9984829556,1.0286454672,1.5752355708
2009-01-30,01/30/2009,99.434228588,98.129813134,96.096684204,94.225301049,90.977084003,0.5689367171,0.9426566942,1.3259682642,1.4850020509,1.8891803564
2009-02-27,02/27/2009,99.227414171,98.095823497,95.909886874,93.536688186,90.489346036,0.7777164994,0.9599547094,1.3894992227,1.6681258919,1.9965732695
2009-03-31,03/31/2009,99.389954819,98.455886716,96.571976456,94.794809748,91.980809829,0.6119135595,0.7780794364,1.1627195565,1.3373042249,1.670888781
2009-04-30,04/30/2009,99.493629199,98.207930757,95.934664257,93.384009248,90.341054684,0.5076572024,0.9054009051,1.3821647011,1.710080316,2.0304509833
2009-05-29,05/29/2009,99.504631602,98.155067494,95.885531194,92.812483634,88.807477617,0.49796372,0.928537907,1.3966764589,1.8609020662,2.3713878422
2009-06-30,06/30/2009,99.450192881,97.771088125,95.272872879,91.682029782,87.846264018,0.551324121,1.127063755,1.6141689012,2.1725830197,2.5902186006
2009-07-31,07/31/2009,99.527345379,97.779305702,95.363640363,92.021707178,88.007176895,0.4750767665,1.1259463082,1.5809831921,2.0772195233,2.5536370489
2009-08-31,08/31/2009,99.583529174,98.063964528,95.724803749,92.440076246,88.630422884,0.4173404808,0.9775110482,1.4550958303,1.9652393941,2.4152236473
2009-09-30,09/30/2009,99.583139173,98.108214274,95.836682748,92.75413363,88.92244221,0.4177321144,0.954954462,1.4187844579,1.8791608973,2.3468266324
2009-10-30,10/30/2009,99.597304509,98.237273898,96.018253394,92.666613794,88.958096225,0.4046170506,0.8880071237,1.3519264928,1.9014435765,2.3375334216
2009-11-30,11/30/2009,99.717078315,98.73261919,96.799689373,93.93314926,90.386004674,0.2833226651,0.6377402949,1.0832241538,1.5646708702,2.0227232298
2009-12-31,12/31/2009,99.498697487,97.759074072,95.152169574,91.596024328,87.282014378,0.5025632489,1.1347625706,1.6549150921,2.1930559009,2.7190253403
2010-01-29,01/29/2010,99.688331818,98.432301019,96.079756514,92.897225137,88.904263874,0.310453762,0.7879000583,1.3294091881,1.8381332675,2.349626688
2010-02-26,02/26/2010,99.634035946,98.383398651,96.005391812,92.837107049,88.958423871,0.3646373277,0.8115702464,1.3551483022,1.8542839738,2.3374598394
2010-03-31,03/31/2010,99.543353245,98.011830176,95.404197955,91.815831419,87.855676642,0.4576925712,1.0040999262,1.5696869347,2.1331751616,2.5880769124
2010-04-30,04/30/2010,99.586508553,98.126679893,95.647441759,92.229579825,88.461053421,0.4154870259,0.9442510133,1.4820211598,2.0208480151,2.4508131133
2010-05-28,05/28/2010,99.63235783,98.496551376,96.383391119,93.162541936,89.937026159,0.365317024,0.7533047928,1.2234073246,1.7669806131,2.1188873127
2010-06-30,06/30/2010,99.693298695,98.864598483,97.20759713,94.38066578,91.400929069,0.3071725969,0.5709482043,0.9449068182,1.4448590399,1.7973059713
2010-07-30,07/30/2010,99.721892481,98.947944243,97.622143573,95.224613505,92.236152302,0.2792600651,0.5273696574,0.8007320544,1.2216198612,1.6145910696
2010-08-31,08/31/2010,99.752144079,99.073138119,97.974358165,95.999692791,93.501184988,0.2481635928,0.4649550629,0.6821464513,1.0213294596,1.3431854867
2010-09-30,09/30/2010,99.700751859,99.175323441,98.07526915,96.225085231,93.785716806,0.2996967831,0.4146158803,0.6472405911,0.9613440937,1.2824495351
2010-10-29,10/29/2010,99.731969186,99.372847624,98.47351776,96.680030093,94.277224428,0.2669280396,0.3132761876,0.5113500105,0.8423521138,1.1773207362
2010-11-30,11/30/2010,99.683256422,99.115418866,97.874538661,95.764630179,92.86977164,0.317246272,0.4436506501,0.7161248627,1.0826609551,1.478629327
2010-12-31,12/31/2010,99.649892788,98.855171852,97.017411527,94.001519689,90.299803173,0.3516850575,0.5749283056,1.0084032353,1.5454224501,2.0395804614
2011-01-31,01/31/2011,99.689174664,98.927488218,97.128458897,94.391537623,90.614293042,0.311309401,0.5384147703,0.9703060848,1.4429690171,1.9722451595
2011-02-28,02/28/2011,99.68714936,98.658786083,96.563691997,93.53382003,89.712614356,0.3124849251,0.6742211265,1.1645157182,1.6711775885,2.1687991868
2011-03-31,03/31/2011,99.701446169,98.389860242,96.144282335,92.97892284,89.157265346,0.2990003918,0.812735013,1.309476911,1.8186882304,2.2928542494
2011-04-29,04/29/2011,99.774949939,98.819025368,96.955112737,94.154331248,90.475299878,0.224075866,0.5923788239,1.0288564696,1.5038131924,1.9996746007
2011-05-31,05/31/2011,99.814458766,99.099450248,97.640434818,95.202655647,91.754430844,0.185206165,0.4516958455,0.795949597,1.2299011907,1.7192040796
2011-06-30,06/30/2011,99.811997588,99.126165371,97.566478999,94.959027427,91.51554537,0.1881793586,0.4394394475,0.8204575718,1.2922318804,1.7712855184
2011-07-29,07/29/2011,99.768894989,99.307430383,98.341459796,96.350354446,93.379598715,0.2294862793,0.3460673172,0.5559594777,0.9275718427,1.3684461975
2011-08-31,08/31/2011,99.85737535,99.590097469,98.985766467,97.549250754,95.214082137,0.1423364964,0.2053724672,0.3401145686,0.6198954178,0.9797729387
2011-09-30,09/30/2011,99.822558945,99.47752856,98.733321011,97.375928779,95.267842457,0.1780865848,0.2615622438,0.4245355678,0.6643235908,0.9684959695
2011-10-31,10/31/2011,99.839852585,99.499695078,98.785272269,97.364900651,95.175544876,0.15983788,0.2504372543,0.4070169264,0.6676100804,0.9878605798
2011-11-30,11/30/2011,99.824138517,99.469898915,98.759375293,97.33821158,95.239700837,0.1755353859,0.2657555528,0.4165085911,0.6740022366,0.9743982688
2011-12-30,12/30/2011,99.834282758,99.520041614,98.828886778,97.692868045,95.784319976,0.1649508641,0.2398996887,0.3919590142,0.5827424274,0.8604807799
2012-01-31,01/31/2012,99.847385761,99.555225166,99.089130576,98.067733565,96.435549281,0.1523135196,0.2225785484,0.3050144105,0.4881290414,0.7251110293
2012-02-29,02/29/2012,99.795274954,99.389534361,98.651046859,97.468535666,95.697847522,0.204934894,0.3061682995,0.4531251859,0.6405755437,0.8790059189
2012-03-30,03/30/2012,99.829129063,99.325450455,98.388044248,96.900366968,94.813919137,0.1714869224,0.3379545063,0.5412021354,0.78609516,1.0639132822
2012-04-30,04/30/2012,99.817836469,99.459317959,98.794006344,97.573052328,95.936932845,0.1823296509,0.2710745081,0.404441599,0.6142208472,0.8300379999
2012-05-31,05/31/2012,99.819371107,99.442865314,98.880955369,97.885776638,96.684098586,0.1807922233,0.2797294258,0.3758040832,0.5338576463,0.6740553875
2012-06-29,06/29/2012,99.792224875,99.381881798,98.711664679,97.662779425,96.37474702,0.2085626904,0.3095941298,0.4318410876,0.5904328781,0.7377111246
2012-07-31,07/31/2012,99.831586856,99.563307065,99.134829651,98.279706214,97.057306728,0.1685551185,0.2188246119,0.2896449002,0.4341130509,0.5970446514
2012-08-31,08/31/2012,99.803270808,99.526967494,99.110106441,98.301579898,97.042206845,0.1974639643,0.2377287448,0.2979589288,0.4279590559,0.600154729
2012-09-28,09/28/2012,99.80004442,99.528284902,99.029835258,98.146289178,96.893158283,0.1990649902,0.2357696534,0.3243747009,0.4668176279,0.630534509
2012-10-31,10/31/2012,99.781534444,99.418433403,98.865308854,97.812866214,96.399471908,0.2187045404,0.2916321406,0.3807403205,0.5524731368,0.7329875899
2012-11-30,11/30/2012,99.790224724,99.478405636,98.961753081,98.142683698,96.923868229,0.2105725329,0.2621980707,0.3478914443,0.4683744585,0.6245453487
2012-12-31,12/31/2012,99.803795237,99.495852901,98.898908326,97.855874174,96.442110955,0.1963974969,0.2527111039,0.3690661968,0.5418615378,0.7249420988
